Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5fHNot2sHBsTUMqaGQlksX,"IDGAF","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,218173,59,,2019-08-14T09:04:37Z,"pop","Warner Records",0.836,0.552,7,-5.66,1,0.0851,0.0433,0,0.0773,0.525,97.036,4
3NuK5xMlSlB6K2Qp16zf3h,"Solo (feat. Demi Lovato)","What Is Love? (Deluxe Edition)","Clean Bandit,Demi Lovato",2018-11-30,222706,70,,2019-08-14T09:04:35Z,"","Atlantic Records UK",0.74,0.622,11,-4.608,0,0.0446,0.0357,0.0000485,0.356,0.556,104.966,4
0afhq8XCExXpqazXczTSve,"Galway Girl","÷ (Deluxe)","Ed Sheeran",2017-03-03,170826,80,,2019-08-14T09:04:32Z,"soft pop","Atlantic Records UK",0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,4
4ipnJyDU3Lq15qBAYNqlqK,"Mi Gente","Mi Gente","J Balvin,Willy William",2017-06-30,189440,68,,2019-08-14T09:04:27Z,"reggaeton,latin","UMLE - Latino",0.774,0.687,11,-4.818,0,0.0584,0.0179,0.0000117,0.128,0.308,104.959,4
5AgTL2WmiCvoObA8fpncKs,"Despacito","Shut Up Lets Dance","Luis Fonsi,Daddy Yankee",2017-02-17,228200,47,,2019-08-14T09:04:25Z,"latin,reggaeton","UMG Recordings, Inc.",0.664,0.779,2,-5.153,1,0.113,0.216,0,0.107,0.839,88.868,4
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's TROLLS)","TROLLS (Original Motion Picture Soundtrack)","Justin Timberlake",2016-09-23,237546,74,,2019-08-14T09:04:20Z,"","Villa 40/RCA Records",0.669,0.832,0,-5.721,1,0.0682,0.0106,0,0.0968,0.7,113.035,4
0kUMtZVaYb7EETkBdrEXXA,"Firework","Teenage Dream","Katy Perry",2010-08-24,227893,56,,2019-08-14T09:04:17Z,"pop","Capitol Records",0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
2s1sdSqGcKxpPr5lCl7jAV,"Chandelier","1000 Forms Of Fear (Deluxe Version)","Sia",2015-05-04,216120,72,,2019-08-14T09:04:11Z,"","Monkey Puzzle Records/RCA Records",0.399,0.787,1,-2.88,1,0.0499,0.0197,0.0000607,0.0685,0.572,117.089,5
5WHTFyqSii0lmT9R21abT8,"Don't Call Me Up","Ivy To Roses (Mixtape)","Mabel",2019-01-18,178480,73,,2019-08-14T09:03:55Z,"","Polydor Records",0.674,0.881,9,-2.853,1,0.147,0.296,0.00000301,0.0793,0.234,98.994,4
14msK75pk3pA33pzPVNtBF,"7 rings","7 rings","Ariana Grande",2019-01-18,178640,2,,2019-08-14T09:03:52Z,"pop","Universal Records",0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142,4
1fLhGF1JfGQYj6EZLndD86,"Baby (feat. MARINA & Luis Fonsi)","Baby (feat. MARINA & Luis Fonsi)","Clean Bandit,MARINA,Luis Fonsi",2018-11-02,205440,57,,2019-08-14T09:03:49Z,"latin","Atlantic Records UK",0.755,0.74,0,-5.354,0,0.04,0.356,0.0000105,0.0994,0.33,116.946,4
5sdb5pMhcK44SSLsj1moUh,"I Found You (with Calvin Harris)","I Found You (with Calvin Harris)","benny blanco,Calvin Harris",2018-11-02,191495,51,,2019-08-14T09:03:31Z,"edm","Benny Blanco Solo Album PS",0.775,0.872,6,-4.194,1,0.0469,0.033,0.0579,0.298,0.379,122.994,4
1rqqCSm0Qe4I9rUvWncaom,"High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,80,,2019-08-14T09:03:24Z,"emo","DCD2 / Fueled By Ramen",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
6ix68x3LqXv1teM1doynXU,"Maari Gethu","Maari 2 (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Dhanush,Chinnaponnu,V.M. Mahalingam",2018-12-11,226297,0,,2019-08-14T09:03:17Z,"","Divo",0.701,0.816,0,-8.507,1,0.073,0.158,0.00514,0.484,0.653,92.514,4
4PvrOKEvKPNfkcen3us22p,"Tasakku Tasakku - From Vikram Vedha","Tasakku Tasakku (From Vikram Vedha)","Sam C.S.,Mukesh,M.L.R. Karthikeyan,Guna",2017-06-05,240140,44,,2019-08-14T09:02:51Z,"tamil pop,kollywood,malayalam hip hop,ghazal,tamil dance,tollywood,telugu pop","Think Music",0.643,0.763,0,-6.771,1,0.586,0.367,0,0.043,0.88,107.049,4
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored","thank u, next","Ariana Grande",2019-02-08,190440,75,,2019-08-14T09:02:49Z,"pop","Republic Records",0.727,0.554,5,-5.29,0,0.0915,0.0421,0,0.106,0.335,170,4
6Qs4SXO9dwPj5GKvVOv8Ki,"Dancing With A Stranger (with Normani)","Dancing With A Stranger (with Normani)","Sam Smith,Normani",2019-01-11,171029,73,,2019-08-14T09:02:47Z,"soft pop","PLG - Capitol",0.741,0.52,8,-7.513,1,0.0656,0.447,0.00000197,0.222,0.347,102.998,4
1jDJFeK9x3OZboIAHsY9k2,"I'm Still Standing","Too Low For Zero","Elton John",1983-05-30,183440,83,,2019-08-14T09:02:25Z,"","EMI",0.505,0.904,6,-6.863,1,0.179,0.355,0.118,0.14,0.773,176.811,4
3kgKVcBpBGuSeaEC0AZGlb,"Old Town Road - Diplo Remix","Old Town Road (Diplo Remix)","Lil Nas X,Billy Ray Cyrus,Diplo",2019-04-29,204026,54,,2019-08-14T09:02:12Z,"moombahton","Columbia",0.766,0.771,6,-9.108,1,0.0576,0.00407,0.00000376,0.113,0.297,140.036,4
3wFLWP0FcIqHK1wb1CPthQ,"fake smile","thank u, next","Ariana Grande",2019-02-08,208880,63,,2019-08-14T09:01:44Z,"pop","Republic Records",0.45,0.619,9,-7.412,1,0.373,0.329,0,0.319,0.427,83.221,4
7MXVkk9YMctZqd1Srtv4MB,"Starboy","Starboy","The Weeknd,Daft Punk",2016-11-25,230453,89,,2019-08-14T09:01:37Z,"french house,electronic,electro","Universal Republic Records",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
5aaUXcrsXI477I93yBE8lu,"You've Got a Friend in Me","Toy Story 4 (Original Motion Picture Soundtrack)","Randy Newman",2019-06-21,124386,50,,2019-08-14T09:01:28Z,"","Walt Disney Records",0.698,0.301,3,-13.063,1,0.03,0.82,0.00000216,0.2,0.474,115.643,4
4ljlAxfaEjO4Q4g9FMtVj4,"Remember Me (Ernesto de la Cruz)","Coco (Original Motion Picture Soundtrack)","Benjamin Bratt",2017-11-10,109280,58,,2019-08-14T09:01:16Z,"","Walt Disney Records",0.447,0.587,2,-6.634,1,0.0409,0.565,0.000478,0.143,0.608,129.203,4
0OFknyqxmSQ42SoKxWVTok,"Un Poco Loco","Coco (Original Motion Picture Soundtrack)","Anthony Gonzalez,Gael Garcia Bernal",2017-11-10,112205,67,,2019-08-14T09:01:14Z,"","Walt Disney Records",0.62,0.497,7,-7.509,1,0.133,0.597,0.0000136,0.322,0.636,126.021,4
3pCgIUkmRHKydu9HE03QKY,"Remember Me (Dúo)","Coco (Original Motion Picture Soundtrack)","Miguel,Natalia Lafourcade",2017-11-10,164453,58,,2019-08-14T09:01:12Z,"r&b,latin folk,bolero,latin indie,latin alternative","Walt Disney Records",0.611,0.553,0,-6.681,1,0.0329,0.415,0,0.497,0.571,84.996,4
05miM6U3bpqzG5BRr0C8FF,"Supercalifragilisticexpialidocious - From Mary Poppins Soundtrack","Mary Poppins","Julie Andrews,Dick Van Dyke,The Pearlie Chorus",1997-01-01,123026,41,,2019-08-14T09:01:11Z,"musicals","Walt Disney Records",0.524,0.609,7,-13.03,0,0.401,0.607,0,0.126,0.948,80.232,4
6fIKi0kU1gZwyNGMlE4Zl6,"The Bare Necessities","The Jungle Book (Original Motion Picture Soundtrack)","Bill Murray,Kermit Ruffins",2016-04-15,180706,49,,2019-08-14T09:01:08Z,"","Walt Disney Records",0.577,0.658,8,-6.818,1,0.104,0.369,0,0.118,0.962,103.291,4
4n7jnSxVLd8QioibtTDBDq,"On My Way","On My Way","Alan Walker,Sabrina Carpenter,Farruko",2019-03-21,193797,74,,2019-08-14T08:54:54Z,"reggaeton,trap latino,latin","Kreatell Music",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,4
7FtLZygO3k5bz49x02dQO7,"Black Magic","Now That's What I Call Music! 91","Little Mix",2015-07-24,212720,0,,2019-08-14T08:50:36Z,"","Now! Music",0.775,0.885,4,-5.023,1,0.061,0.033,0,0.312,0.82,111.997,4
70OTIpw8x8UXUsuCHW9i1i,"Drag Me Down","Drag Me Down","One Direction",2015-07-31,192106,0,,2019-08-14T08:48:36Z,"","Syco Music",0.723,0.711,0,-5.576,0,0.0378,0.0997,0,0.0528,0.606,138.098,4
3elycEZVx6WlstGNAk69TA,"Two Birds, One Stone","Disstracktions - EP","KSI",2017-09-29,197500,34,,2019-08-14T08:34:57Z,"","Universal-Island Records Ltd.",0.659,0.82,10,-2.33,0,0.428,0.0978,0,0.126,0.376,117.883,5
3OYYNXFY6tCSEt6eCbTrfl,"Lamborghini","Lamborghini","KSI,Turkish Dcypha,P Money",2015-03-23,176428,43,,2019-08-12T10:21:53Z,"grime,drum and bass,bassline","Dcypha Productions Limited",0.856,0.872,6,-1.844,1,0.193,0.0481,0,0.0709,0.388,112.078,5
2b26pEzhykvo9652UBhj6E,"Keep Up","Keep Up","KSI,Jme",2015-11-01,181875,30,,2019-08-12T10:21:49Z,"grime","Universal-Island Records Ltd.",0.793,0.901,3,-3.736,0,0.265,0.124,0,0.736,0.876,139.948,4
0kSghUlpubMeFrxYmphEeT,"Friends With Benefits (KSI vs MNDM)","Friends With Benefits (KSI vs MNDM)","KSI,MNDM",2016-07-29,166572,34,,2019-08-12T09:37:53Z,"","Universal-Island Records Ltd.",0.839,0.595,6,-5.985,0,0.0818,0.00502,0.0339,0.0522,0.834,123.98,4
4ofwffwvvnbSkrMSCKQDaC,"Shotgun","Staying at Tamara's","George Ezra",2018-03-23,201287,78,,2019-08-06T07:03:55Z,"","Columbia",0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744,4
0d2iYfpKoM0QCKvcLCkBao,"Eastside (with Halsey & Khalid)","Eastside (with Halsey & Khalid)","benny blanco,Halsey,Khalid",2018-07-12,173799,73,,2019-08-06T07:03:53Z,"","Benny Blanco Solo Album PS",0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,4
05P4BYqVauVxy0w9g6w2D9,"Stand By (#CWC19) (feat. Rudimental)","Stand By (#CWC19) (feat. Rudimental)","LORYN,Rudimental",2019-05-17,189274,37,,2019-07-30T19:51:04Z,"","Black Butter",0.661,0.78,1,-4.738,1,0.0832,0.0616,0,0.23,0.623,116.025,4
1j4kHkkpqZRBwE0A4CN4Yv,"Dusk Till Dawn (feat. Sia) - Radio Edit","Dusk Till Dawn (feat. Sia) [Radio Edit]","ZAYN,Sia",2017-09-07,239000,72,,2019-07-30T19:21:01Z,"","RCA Records Label",0.259,0.437,11,-6.589,0,0.0386,0.102,0.00000132,0.106,0.0951,180.042,4
0ofbQMrRDsUaVKq2mGLEAb,"Havana (feat. Young Thug)","Havana (feat. Young Thug)","Camila Cabello,Young Thug",2017-08-03,216896,3,,2019-07-30T19:20:54Z,"pop,rap,melodic rap,trap","Syco Music/Epic",0.768,0.517,7,-4.323,0,0.0312,0.186,0.000038,0.104,0.418,104.992,4
4LihUZcWy0B6lGLqcJ8u9B,"New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,212000,62,,2019-07-30T19:20:44Z,"pop","Warner Records",0.763,0.72,9,-5.181,0,0.0691,0.00261,0.0000111,0.114,0.592,116.01,4
0mel2N9Ws9r4yLQn5QE21Y,"Too Good At Goodbyes - Edit","Too Good At Goodbyes","Sam Smith",2017-09-08,201000,0,,2019-07-30T19:20:37Z,"soft pop","Universal Music Group",0.653,0.378,5,-8.273,1,0.0533,0.658,0,0.177,0.54,91.835,4
22mek4IiqubGD9ctzxc69s,"How Deep Is Your Love","How Deep Is Your Love","Calvin Harris,Disciples",2015-07-17,212640,77,,2019-07-30T19:20:29Z,"edm,house","Columbia",0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I","When It's Dark Out","G-Eazy,Bebe Rexha",2015-12-04,251466,80,,2019-07-30T19:07:56Z,"","BPG/RVG/RCA Records",0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)","Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)","P!nk",2016-04-15,215413,68,,2019-07-30T19:07:52Z,"","RCA Records/Walt Disney Records",0.632,0.702,7,-5.92,1,0.148,0.0114,0,0.108,0.523,162.958,4
0l0CvurVUrr2w3Jj1hOVFc,"NO","Thank You (Deluxe Version)","Meghan Trainor",2017-05-12,213506,74,,2019-07-30T19:07:47Z,"","Epic",0.557,0.803,1,-3.599,0,0.213,0.0124,0.00000161,0.737,0.657,92.134,4
2uHWJzeMt3oLoRQSFWw3oJ,"Vaadi Nee Va - From Meesaya Murukku","Vaadi Nee Va (From Meesaya Murukku)","Rajan Chelliah,Hiphop Tamizha",2017-05-12,185047,46,,2019-07-26T01:13:50Z,"tamil pop,tamil hip hop,kollywood,tamil dance,tamil indie","Trend Music",0.633,0.85,0,-3.536,1,0.0595,0.101,0,0.223,0.635,91.967,4
75Dtje2rUAPFaDL2jIiah7,"Aaluma Doluma (From Vedalam)","Young Mavericks (Anirudh & Santhosh Narayanan)","Anirudh Ravichander,Badshah",2016-11-11,258032,44,,2019-07-26T00:52:38Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,bollywood,desi,hindi pop,desi hip hop,desi pop,hindi hip hop","Sony Music Entertainment India Pvt. Ltd.",0.544,0.917,1,-5.853,1,0.201,0.0764,0.00000115,0.346,0.638,160.672,4
5YtLIhAuPcNLkfHZto0MVV,"Rowdy Baby","Maari 2 (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Dhanush,Dhee",2018-12-11,281440,0,,2019-07-25T18:27:42Z,"","Divo",0.67,0.702,10,-8.192,0,0.2,0.284,0.00295,0.16,0.584,176.991,3
19WjVVgXjdKXfLXoaDPwTM,"...Ready For It?","...Ready For It?","Taylor Swift",2017-09-03,208198,1,,2019-07-19T15:52:51Z,"","Big Machine Records, LLC",0.616,0.77,2,-6.5,1,0.142,0.0573,0,0.159,0.412,160.049,4
5XsMz0YfEaHZE0MTb1aujs,"Wake Me Up Before You Go-Go","Make It Big","Wham!",1984-10-23,230693,2,,2019-07-15T12:25:12Z,"christmas","Epic",0.618,0.764,0,-6.027,1,0.0562,0.186,0,0.12,0.876,81.366,4
6c7xMMgjA1JJ2ahOgEvgUO,"Left My Heart In Tokyo","Left My Heart In Tokyo","Mini Viva",2009-01-01,228746,38,,2019-07-15T10:58:20Z,"","Polydor Records",0.688,0.938,1,-3.964,0,0.0849,0.0179,0,0.0608,0.734,127.043,4
1mea3bSkSGXuIRvnydlB5b,"Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-06-06,242373,88,,2019-07-15T10:55:02Z,"","Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
04aAxqtGp5pv12UXAg4pkq,"Centuries","American Beauty/American Psycho","Fall Out Boy",2015-01-16,228360,81,,2019-07-15T10:54:37Z,"emo,pop punk,emo pop","Island Records",0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,4
4c2W3VKsOFoIg2SFaO6DY5,"Your Song","Your Song","Rita Ora",2017-05-25,180757,60,,2019-07-14T10:16:46Z,"","Atlantic Records UK",0.855,0.624,1,-4.093,1,0.0488,0.158,0,0.0513,0.962,117.959,4
6OZPl7bOm8EOshsVmWH5W8,"Immortals","American Beauty/American Psycho","Fall Out Boy",2015-01-16,189386,0,,2019-07-12T17:56:59Z,"emo,pop punk,emo pop","Universal Music Group",0.614,0.877,2,-3.601,1,0.0708,0.00172,0.00000295,0.706,0.498,108.015,4
6jPEzvD3PgazpsdIhCBhir,"Dimelo","Rak-Su","Rak-Su",2018-02-16,167200,42,,2019-07-12T17:56:44Z,"","Syco Music",0.713,0.842,2,-5.236,1,0.158,0.0456,0,0.16,0.516,100.174,4
2TIlqbIneP0ZY1O0EzYLlc,"Someone You Loved","Breach","Lewis Capaldi",2018-11-08,182160,71,,2019-07-12T12:01:53Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.032,0.751,0,0.105,0.447,109.889,4
2Fxmhks0bxGSBdJ92vM42m,"bad guy","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,194087,82,,2019-07-12T12:01:49Z,"","Darkroom/Interscope Records",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
2rb5MvYT7ZIxbKW5hfcHx8,"Mi Gente","Mi Gente","J Balvin,Willy William",2017-06-30,189440,2,,2019-07-10T07:19:16Z,"reggaeton,latin","Universal Music Group",0.543,0.677,11,-4.915,0,0.0993,0.0148,0.00000621,0.13,0.294,103.809,4
2cytBOLpwFRX7J9URCrFIe,"Options","Options","NSG,Tion Wayne",2018-11-30,240081,54,,2019-07-08T23:07:41Z,"afroswing,afrobeats,grime,afrobeat,uk drill,drill","NSG Entertainment",0.836,0.621,1,-4.685,0,0.0892,0.387,0.0000916,0.104,0.762,101.995,4
1XTD4qVVnoIDbR09KZzkIK,"Fight","Fight","TheUnder,Panther",2017-08-28,216000,0,,2019-07-08T23:02:55Z,"","Riptide",0.558,0.959,8,-1.061,1,0.383,0.00548,0,0.277,0.573,159.849,4
6bAirj2qDf0agxdMuIdq1p,"OT Bop","OT Bop","NSG",2019-05-23,185760,47,,2019-07-08T03:08:03Z,"afroswing,afrobeats,grime,afrobeat","NSG Entertainment",0.936,0.479,8,-5.842,1,0.27,0.112,0.0107,0.0663,0.479,100.999,4
0hWzB4dR1zwcokPvccww0k,"When I Grow Up","When I Grow Up","NF",2019-06-27,196800,53,,2019-07-05T19:26:30Z,"christian hip hop","NF Real Music",0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,4
3RiPr603aXAoi4GHyXx0uy,"Hymn for the Weekend","A Head Full of Dreams","Coldplay",2015-12-04,258266,85,,2019-07-03T15:49:10Z,"","Parlophone UK",0.491,0.693,0,-6.487,0,0.0377,0.211,0.00000692,0.325,0.412,90.027,4
52okn5MNA47tk87PeZJLEL,"Let You Down","Perception","NF",2017-10-06,212120,79,,2019-06-28T18:18:05Z,"christian hip hop","NF Real Music",0.661,0.714,5,-5.68,0,0.121,0.314,0,0.179,0.464,147.998,4
2OKo7g3KfmCt3kyLvUAL0g,"The Search","The Search","NF",2019-05-30,248040,69,,2019-06-28T18:17:50Z,"christian hip hop","NF Real Music",0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,4
1A6OTy97kk0mMdm78rHsm8,"Sunflower - Spider-Man: Into the Spider-Verse","Sunflower (Spider-Man: Into the Spider-Verse)","Post Malone,Swae Lee",2018-10-18,158053,3,,2019-06-21T17:57:40Z,"","Universal Records",0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,4
3wPPWcVuinAU7dXcJXtCID,"La La La","Hotel Cabana (Deluxe Version)","Naughty Boy,Sam Smith",2013-01-01,222200,82,,2019-06-20T10:44:23Z,"soft pop","Virgin Records Ltd",0.772,0.65,6,-5.202,0,0.0306,0.107,0.00000113,0.0905,0.262,125.083,4
6YcBBZVKYYRirfeAt6BeGA,"Machi Open the Bottle","Mankatha (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Mano,Premgi Amaren,Tippu,Haricharan,Naveen Madhav",2011-08-10,285973,62,,2019-06-20T10:44:13Z,"tamil pop,kollywood,tamil dance,tamil hip hop,kannada pop,telugu pop,tollywood,sandalwood,mollywood,malayalam pop","Sony Music Entertainment India Pvt. Ltd.",0.485,0.92,5,-6.243,1,0.277,0.664,0.000339,0.216,0.767,169.944,4
4lnOu9yHvXku5xTwxS7stc,"Beerus","New Age","KSI,Randolph",2019-04-12,211200,41,,2019-06-14T19:03:39Z,"grime","KSI & Randolph",0.647,0.824,3,-7.089,1,0.236,0.0277,0.0114,0.163,0.584,125.055,4
6MWtB6iiXyIwun0YzU6DFP,"Wow.","Wow.","Post Malone",2018-12-24,149520,3,,2019-06-14T18:59:24Z,"","Republic Records",0.833,0.539,11,-7.399,0,0.178,0.163,0.0000021,0.101,0.385,99.947,4
5itOtNx0WxtJmi1TQ3RuRd,"Giant (with Rag'n'Bone Man)","Giant (with Rag'n'Bone Man)","Calvin Harris,Rag'n'Bone Man",2019-01-11,229184,67,,2019-06-14T18:49:58Z,"edm","Columbia",0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4
44ZJ4hLD5onikKsVLQaILr,"Vossi Bop","Vossi Bop","Stormzy",2019-04-26,196266,56,,2019-06-14T18:38:15Z,"grime,uk drill","#Merky Records",0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,4
53CJANUxooaqGOtdsBTh7O,"Old Town Road","Old Town Road","Lil Nas X",2019-03-14,113013,19,,2019-06-06T16:27:01Z,"","Columbia",0.908,0.517,1,-6.063,1,0.129,0.0361,0.00000173,0.0949,0.471,136.019,4
7j7fS14vlwVk0Pfnr0hovC,"Marana Mass - From Petta","Petta (Original Motion Picture Soundtrack)","Anirudh Ravichander,S. P. Balasubrahmanyam",2018-12-10,216000,61,,2019-06-05T16:22:28Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,kannada pop,devotional,sandalwood","Sony Music Entertainment India Pvt. Ltd.",0.471,0.873,10,-5.503,0,0.373,0.47,0.0000813,0.146,0.737,78.434,4
2Xc3NC04rNmRVrsFf0ypRL,"We Found Love","Talk That Talk","Rihanna,Calvin Harris",2011-11-19,215226,0,,2019-06-05T16:22:24Z,"edm","Universal Music Group",0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,4
1mDx89BXGy2myLpJ5tDZtx,"Beerus","Beerus","KSI,Randolph",2018-12-14,211200,31,,2019-06-04T14:56:55Z,"grime","KSI & Randolph",0.632,0.823,3,-7.089,1,0.238,0.0282,0.0107,0.164,0.584,125.064,4
3ZFTkvIE7kyPt6Nu3PEa7V,"Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,86,,2019-06-03T15:21:58Z,"latin pop,latin","Epic",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
0TvQLMecTE8utzoNmvXRbK,"Bad Blood","1989","Taylor Swift",2014-01-01,211933,71,,2019-05-23T11:33:59Z,"","Big Machine Records, LLC",0.652,0.802,7,-6.114,1,0.181,0.0871,0.00000645,0.148,0.295,170.157,4
3JDLEkyVTDKyJLy5CNMTaB,"Real Name","New Age","KSI,Randolph,Talia Mar",2019-04-12,176842,32,,2019-05-22T15:28:06Z,"grime","KSI & Randolph",0.795,0.722,8,-3.321,0,0.0413,0.0283,0.000761,0.103,0.44,95.049,4
70eDxAyAraNTiD6lx2ZEnH,"Ex's & Oh's","Love Stuff","Elle King",2015-02-13,202173,74,,2019-05-22T15:04:42Z,"","RCA Records Label",0.612,0.921,7,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,4
2kVHAQKVtczchKctctzbtK,"Swish Swish","Witness","Katy Perry,Nicki Minaj",2017-06-09,242510,4,,2019-05-22T15:04:39Z,"pop","Universal Music Group",0.836,0.716,5,-5.211,0,0.0549,0.0196,0.0000183,0.101,0.534,119.938,4
3A7qX2QjDlPnazUsRk5y0M,"2U (feat. Justin Bieber)","2U (feat. Justin Bieber)","David Guetta,Justin Bieber",2017-06-09,194896,65,,2019-05-22T15:04:36Z,"edm,dance","Parlophone (France)",0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937,4
5jlsg7onynIipVy5krMaRZ,"Hair (feat. Sean Paul)","Hair (feat. Sean Paul)","Little Mix,Sean Paul",2016-04-15,233826,0,,2019-05-22T15:04:32Z,"dancehall","Syco Music",0.712,0.835,7,-4.676,1,0.0487,0.00623,0.00000168,0.843,0.741,153.956,4
6PCUP3dWmTjcTtXY02oFdT,"Castle on the Hill","÷ (Deluxe)","Ed Sheeran",2017-03-03,261153,79,,2019-05-22T15:04:30Z,"soft pop","Atlantic Records UK",0.461,0.834,2,-4.868,1,0.0989,0.0232,0.0000114,0.14,0.471,135.007,4
3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Blurryface","Twenty One Pilots",2015-05-15,202333,85,,2019-05-15T11:31:43Z,"","Fueled By Ramen",0.734,0.637,4,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
10Igtw8bSDyyFs7KIsKngZ,"Freaky Friday (feat. Chris Brown)","Freaky Friday (feat. Chris Brown)","Lil Dicky,Chris Brown",2018-03-15,216631,4,,2019-05-15T11:31:40Z,"r&b","Commission/BMG",0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,4
6pWzEnoUsuiTcp6odVDovx,"Dimelo (feat. Wyclef Jean & Naughty Boy) - X Factor Recording","Dimelo (feat. Wyclef Jean & Naughty Boy) [X Factor Recording]","Rak-Su,Wyclef Jean,Naughty Boy",2017-12-03,182400,37,,2019-05-14T15:25:16Z,"","Syco Music UK",0.698,0.916,2,-2.499,1,0.2,0.0175,0,0.243,0.533,100.048,4
61WbtB6ujkpNAsAf5LjF4b,"Bon appétit","Witness","Katy Perry,Migos",2017-06-09,227821,0,,2019-05-14T15:25:14Z,"pop,trap","Universal Music Group",0.797,0.792,6,-5.758,1,0.0607,0.111,0.0000788,0.24,0.54,106.038,4
32RjuTiJdx52RgBxJCUgdX,"Atchi Putchi - From Sketch","Atchi Putchi (From Sketch)","Thaman S,Vijay Chandar",2017-12-26,255000,0,,2019-05-14T15:25:11Z,"tollywood,telugu pop,tamil dance,tamil pop,kollywood,kannada pop","Think Music",0.659,0.99,8,-3.123,1,0.321,0.495,0.00000135,0.316,0.513,81.988,4
7vSm2hckpPHTrIHpqmqOze,"One Drink","One Drink","Picture This",2018-10-17,200720,0,,2019-05-14T15:25:10Z,"","Republic Records",0.707,0.771,11,-4.371,1,0.0821,0.0342,0.00000179,0.0684,0.609,94.035,4
0xGl8HKFncXK7aFZRTGZsr,"Bitch Lasagna","Bitch Lasagna","Party in Backyard,pewdiepie",2018-11-06,134416,0,,2019-05-10T15:32:23Z,"","Party In Backyard",0.795,0.789,2,-5.21,1,0.259,0.0133,0,0.113,0.535,149.961,4
18PergoIrGmRyeYxnaXJN2,"Kill This Love","KILL THIS LOVE","BLACKPINK",2019-04-05,189052,2,,2019-04-24T10:59:26Z,"k-pop","YG Entertainment, distributed through Interscope Records",0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,4
